smiles,compoundName,sigma_moment_1,sigma_moment_2,sigma_moment_3,sigma_moment_4,sigma_moment_5
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
CC1CCCC1(F)F,"1,1-difluoro-2-methyl-cyclopentane",0.0,25.4,4.672249,8.842356,3.123039
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)(C)C,"1,1-difluoro-3,3-dimethylbutane",0.0,29.1,0.206571,11.2,-0.869741
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
FC(F)CC(C)C,"1,1-difluoro-3-methyl-butane",0.0,28.1,-0.047744,11.2,-1.212517
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
CCCC(F)F,"1,1-difluoro-butane",0.0,27.6,0.082043,11.3,-1.02216
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(N)C,"1,1-difluoro-ethanamine",0.0,60.5,-10.4,71.1,-24.8
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC(F)(F)C(F)(C(F)(F)F)N=C(F)F,"1,1-difluoro-n-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)methanimine",0.0,14.1,-6.646263,8.046319,-6.660315
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
FC1(F)CCCCC1,"1,1-difluorocyclohexane",0.0,27.0,5.581466,10.2,3.81922
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
C[Si]1(C)CCCC1,"1,1-dimethyl-1-silacyclopentane",0.0,12.6,-0.049407,1.820232,0.008989
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
Fc2c(F)c1Cc(c(F)c3F)c(c(F)c3F)c1c(F)c2F,"1,2,3,4,5,6,7,8-octafluoro-9h-fluorene",0.0,32.2,-6.843691,9.935792,-5.831655
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
COC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,1,2-trifluoro-2-methoxy-ethane",0.0,21.7,-6.507605,7.88287,-4.511608
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(Cl)C(F)(O)Cl,"1,2-dichloro-1,2,2-trifluoroethanol",0.0,44.4,-62.9,132.0,-265.0
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
FC(F)(F)OC(F)(Cl)C(F)(F)Cl,"1,2-dichloro-1,2,2-trifluoroethyl-trifluoromethylether",0.0,8.005376,-2.681909,1.790572,-1.040814
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
Fc1cccn1F,"1,2-difluoropyrrole",0.0,23.4,-6.211068,12.1,-6.807268
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
CN1CCCC1C,"1,2-dimethylpyrrolidine",0.0,24.4,26.0,52.8,99.8
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
C[Si]1(C)CC[Si]1(C)C,"1,2-ethanediylbis[dimethyl-silane",0.0,18.5,-0.287737,3.091933,-0.057918
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
CC1=C(C)N(C)C(=S)N1C,"1,3,4,5-tetramethyl-1,3-dihydro-2h-imidazole-2-thione",0.0,75.8,49.5,92.0,105.0
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
Fc(cc1F)cc(F)c1C,"1,3,5-trifluoro-2-methylbenzene",0.0,25.5,-7.149894,11.7,-7.634725
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
S=C2Nc1ccccc1O2,"1,3-benzoxazole-2(3h)-thione",0.0,80.5,-25.8,118.0,-115.0
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
CC=C1CCCCC1,ethylidenecyclohexane,0.0,15.1,2.873679,4.724192,2.61809
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1ccn(cc1)=O,4-methylpyridine-1-oxide,0.0,77.5,68.8,158.0,234.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1cn(ccc1)=O,3-methylpyridine1-oxide,0.0,74.3,63.6,144.0,208.0
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
Cc1[nH]c(C)c(C)c1C,"2,3,4,5-tetramethyl-1h-pyrrole",0.0,40.6,-5.574812,37.5,-22.6
